route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86286,153,4452_4970,Maynooth,D905,0,4452_7778018_Txc425993F9-0352-4BFB-8293-D19C17A4E403,4452_256
4452_86286,152,4452_4971,Maynooth,D907,0,4452_7778018_Txc229D1248-DBBC-495C-91B1-260881CF0CBC,4452_257
4452_86286,152,4452_4972,M3 Parkway,D303,0,4452_7778018_Txc8AAC4CB7-B11E-46DA-AC6B-ADB9395E565F,4452_253
4452_86286,154,4452_4973,Maynooth,D900,0,4452_7778018_Txc49E3C4BE-7E7D-4B83-B1E9-C056F998AAFF,4452_256
4452_86286,143,4452_4976,Maynooth,D900,0,4452_7778018_Txc89A9EAED-B6A0-4B91-B12C-041CD89EF359,4452_256
4452_86286,164,4452_4977,Maynooth,D900,0,4452_7778018_TxcF5DAC000-CCFA-4A56-A642-F854DFEC2749,4452_256
4452_86286,165,4452_4978,Maynooth,D900,0,4452_7778018_Txc1985191B-393A-49E0-A979-02F072A189AF,4452_256
4452_86286,166,4452_4979,Maynooth,D900,0,4452_7778018_TxcE11C8144-CFB5-4D36-8376-6F783498665E,4452_256
4452_86286,155,4452_4980,Maynooth,D900,0,4452_7778018_Txc23DDE85B-629E-461A-A28F-9B5E3EE01FDA,4452_256
4452_86286,167,4452_4981,Maynooth,D900,0,4452_7778018_TxcB018DB0D-907C-4692-9ABB-38175C39DBF2,4452_256
4452_86286,135,4452_4982,Maynooth,D906,0,4452_7778018_TxcE9064385-17A7-478A-8C49-47CFC58D3A6A,4452_256
4452_86286,153,4452_4986,Maynooth,D906,0,4452_7778018_Txc6ED488E3-D35A-4898-A46E-101FED3085A9,4452_256
4452_86286,152,4452_4987,M3 Parkway,D304,0,4452_7778018_Txc23800332-8B1A-4C1A-A9A2-72F57DA41A35,4452_254
4452_86286,152,4452_4988,Maynooth,D908,0,4452_7778018_Txc7F8EC5DE-007E-4EAA-B008-E4FBC4F66268,4452_257
4452_86286,135,4452_4989,M3 Parkway,D332,0,4452_7778018_TxcC70CDAF9-DE98-469C-97A7-BBF8010106AD,4452_252
4452_86286,153,4452_4994,M3 Parkway,D332,0,4452_7778018_TxcDAB58C99-776E-45A0-AD37-49D955BEBB10,4452_252
4452_86286,135,4452_4995,Maynooth,D907,0,4452_7778018_Txc2FB215C1-2607-45B1-958F-197F6B5D84AB,4452_256
4452_86286,153,4452_4999,Maynooth,D907,0,4452_7778018_TxcBC191F6A-4289-4228-8B94-D250B54E9181,4452_256
4452_86286,154,4452_5000,M3 Parkway,D370,0,4452_7778018_Txc87CB4C59-25AC-4E6F-BE33-530CE33B4062,4452_252
4452_86286,143,4452_5003,M3 Parkway,D370,0,4452_7778018_TxcC9C90978-8CC2-44B0-BF28-605F1E47C3BB,4452_255
4452_86286,164,4452_5004,M3 Parkway,D370,0,4452_7778018_TxcB99408A4-14CA-46A7-8D05-10EE66EA260A,4452_255
4452_86286,165,4452_5005,M3 Parkway,D370,0,4452_7778018_Txc680B4601-9602-4379-A290-655245EC4210,4452_255
4452_86286,166,4452_5006,M3 Parkway,D370,0,4452_7778018_Txc2E9192EE-4ACE-4208-88DB-9FC0121D0499,4452_255
4452_86286,155,4452_5007,M3 Parkway,D370,0,4452_7778018_Txc4D64F6B5-ACB8-44A6-B9C6-5C6FC0A62E74,4452_255
4452_86286,167,4452_5008,M3 Parkway,D370,0,4452_7778018_Txc5B06A61F-0BC8-43DC-9E9F-15D4543347E5,4452_255
4452_86286,152,4452_5009,M3 Parkway,D305,0,4452_7778018_Txc6DB38FCB-99D1-40E6-85AA-68B7ADBD3E33,4452_253
4452_86286,135,4452_5010,Maynooth,D908,0,4452_7778018_Txc1BA3E36C-EDC0-4CB2-A166-51FDCEBE1673,4452_256
4452_86286,153,4452_5014,Maynooth,D908,0,4452_7778018_TxcCB549FE0-B5DD-4DF7-969D-8DC2E185C10C,4452_256
4452_86286,154,4452_5015,Maynooth,D902,0,4452_7778018_Txc5892094C-77B1-4350-BF5C-8FBD4EB15372,4452_256
