trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
4452_3884,06:42:00,06:43:00,8340IR0110,5,,0,0,1
4452_3884,06:58:00,06:58:00,8350IR0118,6,,0,0,1
4452_3884,07:16:00,07:16:00,8350IR0119,7,,0,0,1
4452_3884,07:31:00,07:31:00,8350IR0120,8,,0,0,1
4452_3884,07:41:00,07:41:00,8350IR0121,9,,0,0,1
4452_3884,07:46:00,07:48:00,8350IR0122,10,,0,0,1
4452_3884,07:59:00,07:59:00,8350IR0123,11,,0,0,1
4452_3884,08:20:00,08:20:00,8250IR0124,12,,0,0,1
4452_3884,08:27:00,08:27:00,8250IR0030,13,,0,0,1
4452_3884,08:35:00,08:36:00,8220IR0133,14,,0,0,1
4452_3884,08:38:00,08:39:00,8220IR0135,15,,0,0,1
4452_3884,08:41:00,08:42:00,8220IR0134,16,,0,0,1
4452_3884,08:43:00,08:44:00,8220IR0025,17,,0,0,1
4452_3884,08:48:00,08:48:00,8220IR0007,18,,1,0,1
4452_3885,05:50:00,05:50:00,8340IR0110,1,Dublin Connolly,0,1,1
4452_3885,06:02:00,06:03:00,8350IR0118,2,,0,0,1
4452_3885,06:20:00,06:21:00,8350IR0119,3,,0,0,1
4452_3885,06:32:00,06:33:00,8350IR0120,4,,0,0,1
4452_3885,06:42:00,06:43:00,8350IR0121,5,,0,0,1
4452_3885,06:47:00,06:48:00,8350IR0122,6,,0,0,1
4452_3885,06:59:00,07:00:00,8350IR0123,7,,0,0,1
4452_3885,07:20:00,07:21:00,8250IR0124,8,,0,0,1
4452_3885,07:26:00,07:27:00,8250IR0030,9,,0,0,1
4452_3885,07:35:00,07:36:00,8220IR0133,10,,0,0,1
4452_3885,07:38:00,07:39:00,8220IR0135,11,,0,0,1
4452_3885,07:41:00,07:42:00,8220IR0134,12,,0,0,1
4452_3885,07:43:00,07:44:00,8220IR0025,13,,0,0,1
4452_3885,07:48:00,07:48:00,8220IR0007,14,,1,0,1
4452_3888,06:45:00,06:45:00,8340IR0110,1,Dublin Connolly,0,1,1
4452_3888,06:59:00,07:00:00,8350IR0118,2,,0,0,1
4452_3888,07:17:00,07:18:00,8350IR0119,3,,0,0,1
4452_3888,07:30:00,07:31:00,8350IR0120,4,,0,0,1
4452_3888,07:42:00,07:43:00,8350IR0121,5,,0,0,1
4452_3888,07:48:00,07:50:00,8350IR0122,6,,0,0,1
4452_3888,08:00:00,08:02:00,8350IR0123,7,,0,0,1
4452_3888,08:22:00,08:24:00,8250IR0124,8,,0,0,1
4452_3888,08:30:00,08:31:00,8250IR0030,9,,0,0,1
4452_3888,08:37:00,08:38:00,8220IR0133,10,,0,0,1
4452_3888,08:40:00,08:41:00,8220IR0135,11,,0,0,1
4452_3888,08:43:00,08:44:00,8220IR0134,12,,0,0,1
4452_3888,08:45:00,08:46:00,8220IR0025,13,,0,0,1
4452_3888,08:50:00,08:50:00,8220IR0007,14,,1,0,1
4452_3895,06:45:00,06:45:00,8340IR0110,1,Dublin Connolly,0,1,1
4452_3895,06:59:00,07:00:00,8350IR0118,2,,0,0,1
4452_3895,07:17:00,07:18:00,8350IR0119,3,,0,0,1
4452_3895,07:30:00,07:31:00,8350IR0120,4,,0,0,1
4452_3895,07:42:00,07:43:00,8350IR0121,5,,0,0,1
4452_3895,07:48:00,07:50:00,8350IR0122,6,,0,0,1
4452_3895,08:00:00,08:02:00,8350IR0123,7,,0,0,1
4452_3895,08:22:00,08:24:00,8250IR0124,8,,0,0,1
4452_3895,08:30:00,08:31:00,8250IR0030,9,,0,0,1
4452_3895,08:37:00,08:38:00,8220IR0133,10,,0,0,1
4452_3895,08:40:00,08:41:00,8220IR0135,11,,0,0,1
4452_3895,08:43:00,08:44:00,8220IR0134,12,,0,0,1
4452_3895,08:45:00,08:46:00,8220IR0025,13,,0,0,1
4452_3895,08:50:00,08:50:00,8220IR0007,14,,1,0,1
4452_3896,07:05:00,07:05:00,8220IR0135,1,Drogheda (MacBride),0,1,1
4452_3896,07:06:00,07:07:00,8220IR0134,2,,0,0,1
4452_3896,07:08:00,07:09:00,8220IR0025,3,,0,0,1
4452_3896,07:11:00,07:12:00,8220IR0007,4,,0,0,1
4452_3896,07:27:00,07:27:00,8240IR0020,5,,0,0,1
4452_3896,07:31:00,07:31:00,8240IR0016,6,,0,0,1
4452_3896,07:35:00,07:36:00,8240IR0130,7,,0,0,1
4452_3896,07:41:00,07:42:00,8240IR0023,8,,0,0,1
4452_3896,07:47:00,07:48:00,8240IR0018,9,,0,0,1
4452_3896,07:55:00,07:55:00,8310IR0086,10,,0,0,1
4452_3896,08:03:00,08:03:00,8300IR0074,11,,1,0,1
4452_3897,07:15:00,07:15:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3897,07:20:00,07:21:00,8340IR0111,2,,0,0,1
4452_3897,07:39:00,07:40:00,8340IR0112,3,,0,0,1
4452_3897,07:59:00,08:00:00,8340IR0109,4,,0,0,1
4452_3897,08:19:00,08:20:00,8340IR0110,5,,0,0,1
4452_3897,08:32:00,08:33:00,8350IR0118,6,,0,0,1
4452_3897,08:48:00,08:49:00,8350IR0119,7,,0,0,1
4452_3897,09:00:00,09:01:00,8350IR0120,8,,0,0,1
4452_3897,09:10:00,09:11:00,8350IR0121,9,,0,0,1
4452_3897,09:15:00,09:18:00,8350IR0122,10,,0,0,1
4452_3897,09:28:00,09:29:00,8350IR0123,11,,0,0,1
4452_3897,09:48:00,09:50:00,8250IR0124,12,,0,0,1
4452_3897,10:09:00,10:10:00,8220IR0134,13,,0,0,1
4452_3897,10:12:00,10:13:00,8220IR0025,14,,0,0,1
4452_3897,10:16:00,10:16:00,8220IR0007,15,,1,0,1
4452_3898,07:20:00,07:20:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3898,07:24:00,07:25:00,8340IR0111,2,,0,0,1
4452_3898,07:43:00,07:44:00,8340IR0112,3,,0,0,1
4452_3898,08:04:00,08:05:00,8340IR0109,4,,0,0,1
4452_3898,08:24:00,08:25:00,8340IR0110,5,,0,0,1
4452_3898,08:37:00,08:38:00,8350IR0118,6,,0,0,1
4452_3898,08:54:00,08:55:00,8350IR0119,7,,0,0,1
4452_3898,09:05:00,09:09:00,8350IR0120,8,,0,0,1
4452_3898,09:18:00,09:19:00,8350IR0121,9,,0,0,1
4452_3898,09:24:00,09:25:00,8350IR0122,10,,0,0,1
4452_3898,09:34:00,09:36:00,8350IR0123,11,,0,0,1
4452_3898,09:56:00,09:58:00,8250IR0124,12,,0,0,1
4452_3898,10:14:00,10:15:00,8220IR0134,13,,0,0,1
4452_3898,10:16:00,10:17:00,8220IR0025,14,,0,0,1
4452_3898,10:20:00,10:20:00,8220IR0007,15,,1,0,1
4452_3904,07:20:00,07:20:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3904,07:24:00,07:25:00,8340IR0111,2,,0,0,1
4452_3904,07:43:00,07:44:00,8340IR0112,3,,0,0,1
4452_3904,08:04:00,08:05:00,8340IR0109,4,,0,0,1
4452_3904,08:24:00,08:25:00,8340IR0110,5,,0,0,1
4452_3904,08:37:00,08:38:00,8350IR0118,6,,0,0,1
4452_3904,08:54:00,08:55:00,8350IR0119,7,,0,0,1
4452_3904,09:05:00,09:09:00,8350IR0120,8,,0,0,1
4452_3904,09:18:00,09:19:00,8350IR0121,9,,0,0,1
4452_3904,09:24:00,09:25:00,8350IR0122,10,,0,0,1
4452_3904,09:34:00,09:36:00,8350IR0123,11,,0,0,1
4452_3904,09:56:00,09:58:00,8250IR0124,12,,0,0,1
4452_3904,10:14:00,10:15:00,8220IR0134,13,,0,0,1
4452_3904,10:16:00,10:17:00,8220IR0025,14,,0,0,1
4452_3904,10:20:00,10:20:00,8220IR0007,15,,1,0,1
4452_3905,09:00:00,09:00:00,8350IR0123,1,Dublin Connolly,0,1,1
4452_3905,09:19:00,09:20:00,8250IR0124,2,,0,0,1
4452_3905,09:26:00,09:27:00,8250IR0030,3,,0,0,1
4452_3905,09:35:00,09:36:00,8220IR0133,4,,0,0,1
4452_3905,09:39:00,09:40:00,8220IR0135,5,,0,0,1
4452_3905,09:41:00,09:42:00,8220IR0134,6,,0,0,1
4452_3905,09:44:00,09:45:00,8220IR0025,7,,0,0,1
4452_3905,09:48:00,09:48:00,8220IR0007,8,,1,0,1
4452_3906,09:45:00,09:45:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3906,09:50:00,09:51:00,8340IR0111,2,,0,0,1
4452_3906,10:09:00,10:10:00,8340IR0112,3,,0,0,1
4452_3906,10:31:00,10:32:00,8340IR0109,4,,0,0,1
4452_3906,10:51:00,10:52:00,8340IR0110,5,,0,0,1
4452_3906,11:04:00,11:05:00,8350IR0118,6,,0,0,1
4452_3906,11:19:00,11:20:00,8350IR0119,7,,0,0,1
4452_3906,11:30:00,11:37:00,8350IR0120,8,,0,0,1
4452_3906,11:46:00,11:47:00,8350IR0121,9,,0,0,1
4452_3906,11:52:00,11:53:00,8350IR0122,10,,0,0,1
4452_3906,12:03:00,12:04:00,8350IR0123,11,,0,0,1
4452_3906,12:20:00,12:22:00,8250IR0124,12,,0,0,1
4452_3906,12:35:00,12:37:00,8220IR0134,13,,0,0,1
4452_3906,12:39:00,12:41:00,8220IR0025,14,,0,0,1
4452_3906,12:44:00,12:44:00,8220IR0007,15,,1,0,1
4452_3911,09:45:00,09:45:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3911,09:50:00,09:51:00,8340IR0111,2,,0,0,1
4452_3911,10:09:00,10:10:00,8340IR0112,3,,0,0,1
4452_3911,10:31:00,10:32:00,8340IR0109,4,,0,0,1
4452_3911,10:51:00,10:52:00,8340IR0110,5,,0,0,1
4452_3911,11:04:00,11:05:00,8350IR0118,6,,0,0,1
4452_3911,11:19:00,11:20:00,8350IR0119,7,,0,0,1
4452_3911,11:30:00,11:37:00,8350IR0120,8,,0,0,1
4452_3911,11:46:00,11:47:00,8350IR0121,9,,0,0,1
4452_3911,11:52:00,11:53:00,8350IR0122,10,,0,0,1
4452_3911,12:03:00,12:04:00,8350IR0123,11,,0,0,1
4452_3911,12:20:00,12:22:00,8250IR0124,12,,0,0,1
4452_3911,12:35:00,12:37:00,8220IR0134,13,,0,0,1
4452_3911,12:39:00,12:41:00,8220IR0025,14,,0,0,1
4452_3911,12:44:00,12:44:00,8220IR0007,15,,1,0,1
4452_3912,09:45:00,09:45:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3912,09:50:00,09:51:00,8340IR0111,2,,0,0,1
4452_3912,10:09:00,10:10:00,8340IR0112,3,,0,0,1
4452_3912,10:31:00,10:32:00,8340IR0109,4,,0,0,1
4452_3912,10:51:00,10:52:00,8340IR0110,5,,0,0,1
4452_3912,11:04:00,11:05:00,8350IR0118,6,,0,0,1
4452_3912,11:19:00,11:20:00,8350IR0119,7,,0,0,1
4452_3912,11:30:00,11:37:00,8350IR0120,8,,0,0,1
4452_3912,11:46:00,11:47:00,8350IR0121,9,,0,0,1
4452_3912,11:52:00,11:53:00,8350IR0122,10,,0,0,1
4452_3912,12:03:00,12:04:00,8350IR0123,11,,0,0,1
4452_3912,12:20:00,12:22:00,8250IR0124,12,,0,0,1
4452_3912,12:35:00,12:37:00,8220IR0134,13,,0,0,1
4452_3912,12:39:00,12:41:00,8220IR0025,14,,0,0,1
4452_3912,12:44:00,12:44:00,8220IR0007,15,,1,0,1
4452_3913,09:45:00,09:45:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3913,09:50:00,09:51:00,8340IR0111,2,,0,0,1
4452_3913,10:09:00,10:10:00,8340IR0112,3,,0,0,1
4452_3913,10:31:00,10:32:00,8340IR0109,4,,0,0,1
4452_3913,10:51:00,10:52:00,8340IR0110,5,,0,0,1
4452_3913,11:04:00,11:05:00,8350IR0118,6,,0,0,1
4452_3913,11:19:00,11:20:00,8350IR0119,7,,0,0,1
4452_3913,11:30:00,11:37:00,8350IR0120,8,,0,0,1
4452_3913,11:46:00,11:47:00,8350IR0121,9,,0,0,1
4452_3913,11:52:00,11:53:00,8350IR0122,10,,0,0,1
4452_3913,12:03:00,12:04:00,8350IR0123,11,,0,0,1
4452_3913,12:20:00,12:22:00,8250IR0124,12,,0,0,1
4452_3913,12:35:00,12:37:00,8220IR0134,13,,0,0,1
4452_3913,12:39:00,12:41:00,8220IR0025,14,,0,0,1
4452_3913,12:44:00,12:44:00,8220IR0007,15,,1,0,1
4452_3914,09:45:00,09:45:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3914,09:50:00,09:51:00,8340IR0111,2,,0,0,1
4452_3914,10:09:00,10:10:00,8340IR0112,3,,0,0,1
4452_3914,10:31:00,10:32:00,8340IR0109,4,,0,0,1
4452_3914,10:51:00,10:52:00,8340IR0110,5,,0,0,1
4452_3914,11:04:00,11:05:00,8350IR0118,6,,0,0,1
4452_3914,11:19:00,11:20:00,8350IR0119,7,,0,0,1
4452_3914,11:30:00,11:37:00,8350IR0120,8,,0,0,1
4452_3914,11:46:00,11:47:00,8350IR0121,9,,0,0,1
4452_3914,11:52:00,11:53:00,8350IR0122,10,,0,0,1
4452_3914,12:03:00,12:04:00,8350IR0123,11,,0,0,1
4452_3914,12:20:00,12:22:00,8250IR0124,12,,0,0,1
4452_3914,12:35:00,12:37:00,8220IR0134,13,,0,0,1
4452_3914,12:39:00,12:41:00,8220IR0025,14,,0,0,1
4452_3914,12:44:00,12:44:00,8220IR0007,15,,1,0,1
4452_3915,09:45:00,09:45:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3915,09:50:00,09:51:00,8340IR0111,2,,0,0,1
4452_3915,10:09:00,10:10:00,8340IR0112,3,,0,0,1
4452_3915,10:31:00,10:32:00,8340IR0109,4,,0,0,1
4452_3915,10:51:00,10:52:00,8340IR0110,5,,0,0,1
4452_3915,11:04:00,11:05:00,8350IR0118,6,,0,0,1
4452_3915,11:19:00,11:20:00,8350IR0119,7,,0,0,1
4452_3915,11:30:00,11:37:00,8350IR0120,8,,0,0,1
4452_3915,11:46:00,11:47:00,8350IR0121,9,,0,0,1
4452_3915,11:52:00,11:53:00,8350IR0122,10,,0,0,1
4452_3915,12:03:00,12:04:00,8350IR0123,11,,0,0,1
4452_3915,12:20:00,12:22:00,8250IR0124,12,,0,0,1
4452_3915,12:35:00,12:37:00,8220IR0134,13,,0,0,1
4452_3915,12:39:00,12:41:00,8220IR0025,14,,0,0,1
4452_3915,12:44:00,12:44:00,8220IR0007,15,,1,0,1
4452_3917,11:19:00,11:19:00,8220IR0135,1,Drogheda (MacBride),0,1,1
4452_3917,11:20:00,11:21:00,8220IR0134,2,,0,0,1
4452_3917,11:22:00,11:23:00,8220IR0025,3,,0,0,1
4452_3917,11:26:00,11:27:00,8220IR0007,4,,0,0,1
4452_3917,11:47:00,11:47:00,8240IR0020,5,,0,0,1
4452_3917,11:51:00,11:51:00,8240IR0016,6,,0,0,1
4452_3917,11:55:00,11:56:00,8240IR0130,7,,0,0,1
4452_3917,12:01:00,12:02:00,8240IR0023,8,,0,0,1
4452_3917,12:07:00,12:07:00,8240IR0018,9,,0,0,1
4452_3917,12:11:00,12:12:00,8310IR0019,10,,0,0,1
4452_3917,12:17:00,12:17:00,8310IR0086,11,,0,0,1
4452_3917,12:24:00,12:24:00,8300IR0074,12,,1,0,1
4452_3918,12:19:00,12:19:00,8220IR0135,1,Drogheda (MacBride),0,1,1
4452_3918,12:20:00,12:21:00,8220IR0134,2,,0,0,1
4452_3918,12:22:00,12:23:00,8220IR0025,3,,0,0,1
4452_3918,12:26:00,12:27:00,8220IR0007,4,,0,0,1
4452_3918,12:47:00,12:47:00,8240IR0020,5,,0,0,1
4452_3918,12:51:00,12:51:00,8240IR0016,6,,0,0,1
4452_3918,12:55:00,12:56:00,8240IR0130,7,,0,0,1
4452_3918,13:01:00,13:02:00,8240IR0023,8,,0,0,1
4452_3918,13:07:00,13:07:00,8240IR0018,9,,0,0,1
4452_3918,13:11:00,13:12:00,8310IR0019,10,,0,0,1
4452_3918,13:17:00,13:18:00,8310IR0086,11,,0,0,1
4452_3918,13:26:00,13:26:00,8300IR0074,12,,1,0,1
4452_3919,12:50:00,12:50:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3919,12:54:00,12:55:00,8340IR0111,2,,0,0,1
4452_3919,13:13:00,13:14:00,8340IR0112,3,,0,0,1
4452_3919,13:35:00,13:38:00,8340IR0109,4,,0,0,1
4452_3919,13:57:00,13:58:00,8340IR0110,5,,0,0,1
4452_3919,14:09:00,14:10:00,8350IR0118,6,,0,0,1
4452_3919,14:25:00,14:26:00,8350IR0119,7,,0,0,1
4452_3919,14:37:00,14:43:00,8350IR0120,8,,0,0,1
4452_3919,14:52:00,14:53:00,8350IR0121,9,,0,0,1
4452_3919,14:58:00,14:59:00,8350IR0122,10,,0,0,1
4452_3919,15:08:00,15:10:00,8350IR0123,11,,0,0,1
4452_3919,15:28:00,15:30:00,8250IR0124,12,,0,0,1
4452_3919,15:46:00,15:48:00,8220IR0135,13,,0,0,1
4452_3919,15:51:00,15:53:00,8220IR0134,14,,0,0,1
4452_3919,15:55:00,15:56:00,8220IR0025,15,,0,0,1
4452_3919,15:59:00,15:59:00,8220IR0007,16,,1,0,1
4452_3920,13:15:00,13:15:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3920,13:19:00,13:20:00,8340IR0111,2,,0,0,1
4452_3920,13:38:00,13:39:00,8340IR0112,3,,0,0,1
4452_3920,13:59:00,14:03:00,8340IR0109,4,,0,0,1
4452_3920,14:22:00,14:23:00,8340IR0110,5,,0,0,1
4452_3920,14:35:00,14:36:00,8350IR0118,6,,0,0,1
4452_3920,14:52:00,14:53:00,8350IR0119,7,,0,0,1
4452_3920,15:03:00,15:09:00,8350IR0120,8,,0,0,1
4452_3920,15:18:00,15:19:00,8350IR0121,9,,0,0,1
4452_3920,15:24:00,15:25:00,8350IR0122,10,,0,0,1
4452_3920,15:34:00,15:35:00,8350IR0123,11,,0,0,1
4452_3920,15:55:00,15:57:00,8250IR0124,12,,0,0,1
4452_3920,16:13:00,16:14:00,8220IR0134,13,,0,0,1
4452_3920,16:15:00,16:16:00,8220IR0025,14,,0,0,1
4452_3920,16:19:00,16:19:00,8220IR0007,15,,1,0,1
4452_3930,13:15:00,13:15:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3930,13:19:00,13:20:00,8340IR0111,2,,0,0,1
4452_3930,13:38:00,13:39:00,8340IR0112,3,,0,0,1
4452_3930,13:59:00,14:03:00,8340IR0109,4,,0,0,1
4452_3930,14:22:00,14:23:00,8340IR0110,5,,0,0,1
4452_3930,14:35:00,14:36:00,8350IR0118,6,,0,0,1
4452_3930,14:52:00,14:53:00,8350IR0119,7,,0,0,1
4452_3930,15:03:00,15:09:00,8350IR0120,8,,0,0,1
4452_3930,15:18:00,15:19:00,8350IR0121,9,,0,0,1
4452_3930,15:24:00,15:25:00,8350IR0122,10,,0,0,1
4452_3930,15:34:00,15:35:00,8350IR0123,11,,0,0,1
4452_3930,15:55:00,15:57:00,8250IR0124,12,,0,0,1
4452_3930,16:13:00,16:14:00,8220IR0134,13,,0,0,1
4452_3930,16:15:00,16:16:00,8220IR0025,14,,0,0,1
4452_3930,16:19:00,16:19:00,8220IR0007,15,,1,0,1
4452_3931,13:19:00,13:19:00,8220IR0135,1,Drogheda (MacBride),0,1,1
4452_3931,13:20:00,13:21:00,8220IR0134,2,,0,0,1
4452_3931,13:22:00,13:23:00,8220IR0025,3,,0,0,1
4452_3931,13:26:00,13:27:00,8220IR0007,4,,0,0,1
4452_3931,13:47:00,13:47:00,8240IR0020,5,,0,0,1
4452_3931,13:51:00,13:51:00,8240IR0016,6,,0,0,1
4452_3931,13:55:00,13:56:00,8240IR0130,7,,0,0,1
4452_3931,14:01:00,14:02:00,8240IR0023,8,,0,0,1
4452_3931,14:07:00,14:07:00,8240IR0018,9,,0,0,1
4452_3931,14:11:00,14:12:00,8310IR0019,10,,0,0,1
4452_3931,14:17:00,14:18:00,8310IR0086,11,,0,0,1
4452_3931,14:24:00,14:24:00,8300IR0074,12,,1,0,1
4452_3932,14:10:00,14:10:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3932,14:15:00,14:16:00,8340IR0111,2,,0,0,1
4452_3932,14:35:00,14:36:00,8340IR0112,3,,0,0,1
4452_3932,14:56:00,14:57:00,8340IR0109,4,,0,0,1
4452_3932,15:16:00,15:17:00,8340IR0110,5,,0,0,1
4452_3932,15:29:00,15:31:00,8350IR0118,6,,0,0,1
4452_3932,15:46:00,15:47:00,8350IR0119,7,,0,0,1
4452_3932,15:56:00,15:57:00,8350IR0120,8,,0,0,1
4452_3932,16:06:00,16:07:00,8350IR0121,9,,0,0,1
4452_3932,16:12:00,16:13:00,8350IR0122,10,,0,0,1
4452_3932,16:23:00,16:24:00,8350IR0123,11,,0,0,1
4452_3932,16:40:00,16:42:00,8250IR0124,12,,0,0,1
4452_3932,16:57:00,16:58:00,8220IR0134,13,,0,0,1
4452_3932,17:00:00,17:01:00,8220IR0025,14,,0,0,1
4452_3932,17:04:00,17:04:00,8220IR0007,15,,1,0,1
4452_3937,14:10:00,14:10:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3937,14:15:00,14:16:00,8340IR0111,2,,0,0,1
4452_3937,14:35:00,14:36:00,8340IR0112,3,,0,0,1
4452_3937,14:56:00,14:57:00,8340IR0109,4,,0,0,1
4452_3937,15:16:00,15:17:00,8340IR0110,5,,0,0,1
4452_3937,15:29:00,15:31:00,8350IR0118,6,,0,0,1
4452_3937,15:46:00,15:47:00,8350IR0119,7,,0,0,1
4452_3937,15:56:00,15:57:00,8350IR0120,8,,0,0,1
4452_3937,16:06:00,16:07:00,8350IR0121,9,,0,0,1
4452_3937,16:12:00,16:13:00,8350IR0122,10,,0,0,1
4452_3937,16:23:00,16:24:00,8350IR0123,11,,0,0,1
4452_3937,16:40:00,16:42:00,8250IR0124,12,,0,0,1
4452_3937,16:57:00,16:58:00,8220IR0134,13,,0,0,1
4452_3937,17:00:00,17:01:00,8220IR0025,14,,0,0,1
4452_3937,17:04:00,17:04:00,8220IR0007,15,,1,0,1
4452_3938,14:10:00,14:10:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3938,14:15:00,14:16:00,8340IR0111,2,,0,0,1
4452_3938,14:35:00,14:36:00,8340IR0112,3,,0,0,1
4452_3938,14:56:00,14:57:00,8340IR0109,4,,0,0,1
4452_3938,15:16:00,15:17:00,8340IR0110,5,,0,0,1
4452_3938,15:29:00,15:31:00,8350IR0118,6,,0,0,1
4452_3938,15:46:00,15:47:00,8350IR0119,7,,0,0,1
4452_3938,15:56:00,15:57:00,8350IR0120,8,,0,0,1
4452_3938,16:06:00,16:07:00,8350IR0121,9,,0,0,1
4452_3938,16:12:00,16:13:00,8350IR0122,10,,0,0,1
4452_3938,16:23:00,16:24:00,8350IR0123,11,,0,0,1
4452_3938,16:40:00,16:42:00,8250IR0124,12,,0,0,1
4452_3938,16:57:00,16:58:00,8220IR0134,13,,0,0,1
4452_3938,17:00:00,17:01:00,8220IR0025,14,,0,0,1
4452_3938,17:04:00,17:04:00,8220IR0007,15,,1,0,1
4452_3939,14:10:00,14:10:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3939,14:15:00,14:16:00,8340IR0111,2,,0,0,1
4452_3939,14:35:00,14:36:00,8340IR0112,3,,0,0,1
4452_3939,14:56:00,14:57:00,8340IR0109,4,,0,0,1
4452_3939,15:16:00,15:17:00,8340IR0110,5,,0,0,1
4452_3939,15:29:00,15:31:00,8350IR0118,6,,0,0,1
4452_3939,15:46:00,15:47:00,8350IR0119,7,,0,0,1
4452_3939,15:56:00,15:57:00,8350IR0120,8,,0,0,1
4452_3939,16:06:00,16:07:00,8350IR0121,9,,0,0,1
4452_3939,16:12:00,16:13:00,8350IR0122,10,,0,0,1
4452_3939,16:23:00,16:24:00,8350IR0123,11,,0,0,1
4452_3939,16:40:00,16:42:00,8250IR0124,12,,0,0,1
4452_3939,16:57:00,16:58:00,8220IR0134,13,,0,0,1
4452_3939,17:00:00,17:01:00,8220IR0025,14,,0,0,1
4452_3939,17:04:00,17:04:00,8220IR0007,15,,1,0,1
4452_394,11:33:00,11:33:00,8240IR0020,1,Bray (Daly),0,1,1
4452_394,11:37:00,11:37:00,8240IR0138,2,,0,0,1
4452_394,11:39:00,11:40:00,8220IR0139,3,,0,0,1
4452_394,11:42:00,11:43:00,8240IR0025,4,,0,0,1
4452_394,11:44:00,11:45:00,8220IR0141,5,,0,0,1
4452_394,11:47:00,11:47:00,8220IR0035,6,,0,0,1
4452_394,11:49:00,11:49:00,8220IR0131,7,,0,0,1
4452_394,11:51:00,11:51:00,8220IR3881,8,,0,0,1
4452_394,11:54:00,11:54:00,8220IR0032,9,,0,0,1
4452_394,11:59:00,12:00:00,8220IR0007,10,,0,0,1
4452_394,12:02:00,12:03:00,8220IR0025,11,,0,0,1
4452_394,12:04:00,12:05:00,8220IR0134,12,,0,0,1
4452_394,12:07:00,12:08:00,8220IR0135,13,,0,0,1
4452_394,12:10:00,12:10:00,8220IR0133,14,,0,0,1
4452_394,12:12:00,12:12:00,8220IR0028,15,,0,0,1
4452_394,12:14:00,12:15:00,8220IR0034,16,,0,0,1
4452_394,12:17:00,12:18:00,8250IR0039,17,,0,0,1
4452_394,12:20:00,12:20:00,8250IR0030,18,,0,0,1
4452_394,12:22:00,12:22:00,8250IR0029,19,,0,0,1
4452_394,12:23:00,12:24:00,8250IR0042,20,,0,0,1
4452_394,12:26:00,12:26:00,8250IR0124,21,,0,0,1
4452_394,12:30:00,12:30:00,8250IR0111,22,,0,0,1
4452_394,12:32:00,12:32:00,8250IR0037,23,,0,0,1
4452_394,12:35:00,12:35:00,8250IR0014,24,,0,0,1
4452_394,12:39:00,12:39:00,8250IR0021,25,,0,0,1
4452_394,12:42:00,12:43:00,8250IR0022,26,,0,0,1
4452_394,12:48:00,12:48:00,8350IR0123,27,,1,0,1
4452_3940,14:10:00,14:10:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3940,14:15:00,14:16:00,8340IR0111,2,,0,0,1
4452_3940,14:35:00,14:36:00,8340IR0112,3,,0,0,1
4452_3940,14:56:00,14:57:00,8340IR0109,4,,0,0,1
4452_3940,15:16:00,15:17:00,8340IR0110,5,,0,0,1
4452_3940,15:29:00,15:31:00,8350IR0118,6,,0,0,1
4452_3940,15:46:00,15:47:00,8350IR0119,7,,0,0,1
4452_3940,15:56:00,15:57:00,8350IR0120,8,,0,0,1
4452_3940,16:06:00,16:07:00,8350IR0121,9,,0,0,1
4452_3940,16:12:00,16:13:00,8350IR0122,10,,0,0,1
4452_3940,16:23:00,16:24:00,8350IR0123,11,,0,0,1
4452_3940,16:40:00,16:42:00,8250IR0124,12,,0,0,1
4452_3940,16:57:00,16:58:00,8220IR0134,13,,0,0,1
4452_3940,17:00:00,17:01:00,8220IR0025,14,,0,0,1
4452_3940,17:04:00,17:04:00,8220IR0007,15,,1,0,1
4452_3941,14:10:00,14:10:00,8340IR0113,1,Dublin Connolly,0,1,1
4452_3941,14:15:00,14:16:00,8340IR0111,2,,0,0,1
4452_3941,14:35:00,14:36:00,8340IR0112,3,,0,0,1
4452_3941,14:56:00,14:57:00,8340IR0109,4,,0,0,1
4452_3941,15:16:00,15:17:00,8340IR0110,5,,0,0,1
4452_3941,15:29:00,15:31:00,8350IR0118,6,,0,0,1
4452_3941,15:46:00,15:47:00,8350IR0119,7,,0,0,1
4452_3941,15:56:00,15:57:00,8350IR0120,8,,0,0,1
4452_3941,16:06:00,16:07:00,8350IR0121,9,,0,0,1
4452_3941,16:12:00,16:13:00,8350IR0122,10,,0,0,1
